reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_dashen_10292,user_ethiopia_493,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,4,2025-08-09,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10293,user_ethiopia_520,I keep getting a login error and the application crashes repeatedly on launch.,1,12,2025-06-08,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10294,user_ethiopia_543,"Excellent update, transfers are fast and easy to navigate.",5,6,2025-02-25,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10295,user_ethiopia_977,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,0,2026-04-30,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10296,user_ethiopia_210,"Excellent update, transfers are fast and easy to navigate.",5,18,2026-05-05,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10297,user_ethiopia_927,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,11,2025-10-24,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10298,user_ethiopia_401,The interface hangs on the processing screen when checking my balance. Please optimize.,2,0,2025-12-30,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10299,user_ethiopia_805,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2024-06-17,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10300,user_ethiopia_980,Very dependable mobile banking system for daily financial operations.,5,16,2025-10-31,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10301,user_ethiopia_761,"Excellent update, transfers are fast and easy to navigate.",5,2,2025-10-15,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10302,user_ethiopia_666,The interface hangs on the processing screen when checking my balance. Please optimize.,2,4,2025-09-05,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10303,user_ethiopia_463,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,7,2024-09-18,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10304,user_ethiopia_647,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,22,2025-06-23,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10305,user_ethiopia_756,Great interface! Please add fingerprint login or biometric support for security.,4,11,2025-02-17,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10306,user_ethiopia_288,Great interface! Please add fingerprint login or biometric support for security.,4,9,2025-05-01,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10307,user_ethiopia_791,The interface hangs on the processing screen when checking my balance. Please optimize.,2,22,2026-04-09,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10308,user_ethiopia_795,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,13,2025-08-02,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10309,user_ethiopia_112,Great interface! Please add fingerprint login or biometric support for security.,4,22,2026-01-26,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10310,user_ethiopia_318,"Excellent update, transfers are fast and easy to navigate.",5,23,2024-08-28,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10311,user_ethiopia_412,Constant server communication timeout errors. Fix the customer support line.,1,16,2024-12-16,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10312,user_ethiopia_671,Very dependable mobile banking system for daily financial operations.,5,4,2026-01-05,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10313,user_ethiopia_870,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,10,2024-12-01,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10314,user_ethiopia_386,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,13,2024-09-24,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10315,user_ethiopia_461,Extremely slow loading times when making instant payments to other banks.,1,8,2025-09-23,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10316,user_ethiopia_724,Great interface! Please add fingerprint login or biometric support for security.,4,13,2024-08-12,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10317,user_ethiopia_200,Extremely slow loading times when making instant payments to other banks.,1,7,2024-06-16,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10318,user_ethiopia_132,I keep getting a login error and the application crashes repeatedly on launch.,1,13,2025-01-29,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10319,user_ethiopia_492,The interface hangs on the processing screen when checking my balance. Please optimize.,2,13,2026-01-18,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10320,user_ethiopia_844,Extremely slow loading times when making instant payments to other banks.,1,9,2025-04-12,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10321,user_ethiopia_788,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,2,2026-04-05,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10322,user_ethiopia_444,The app is so slow during transfers. It takes forever to load my account balance.,2,23,2025-09-21,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10323,user_ethiopia_180,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,16,2025-06-08,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10324,user_ethiopia_428,The interface hangs on the processing screen when checking my balance. Please optimize.,2,11,2025-12-26,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10325,user_ethiopia_809,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,1,2025-03-22,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10326,user_ethiopia_628,The app is so slow during transfers. It takes forever to load my account balance.,2,19,2025-02-23,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10327,user_ethiopia_227,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,8,2024-11-11,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
